day,minute,p_quiet,p_lunch,p_afternoon,p_dinner,predicted_regime,true_regime
7,1337,0.0482,0.0476,0.0476,0.8565,3,0
7,1338,0.0476,0.0476,0.0476,0.8571,3,0
7,1339,0.0476,0.0476,0.0476,0.8571,3,0
7,1340,0.0482,0.0476,0.0476,0.8566,3,0
7,1341,0.0476,0.0476,0.0476,0.8571,3,0
7,1342,0.0476,0.0476,0.0476,0.8571,3,0
7,1343,0.0476,0.0476,0.0476,0.8571,3,0
7,1344,0.0482,0.0476,0.0476,0.8566,3,0
7,1345,0.0482,0.0476,0.0476,0.8566,3,0
7,1346,0.0482,0.0476,0.0476,0.8566,3,0
7,1347,0.0482,0.0476,0.0476,0.8566,3,0
7,1348,0.0476,0.0476,0.0476,0.8571,3,0
7,1349,0.0482,0.0476,0.0476,0.8566,3,0
7,1350,0.0476,0.0476,0.0476,0.8571,3,0
7,1351,0.0476,0.0476,0.0476,0.8571,3,0
7,1352,0.0476,0.0476,0.0476,0.8571,3,0
7,1353,0.0482,0.0476,0.0476,0.8566,3,0
7,1354,0.0482,0.0476,0.0476,0.8566,3,0
7,1355,0.0482,0.0476,0.0476,0.8566,3,0
7,1356,0.0482,0.0476,0.0476,0.8566,3,0
7,1357,0.0482,0.0476,0.0476,0.8566,3,0
7,1358,0.0482,0.0476,0.0476,0.8566,3,0
7,1359,0.0482,0.0476,0.0476,0.8566,3,0
7,1360,0.0482,0.0476,0.0476,0.8566,3,0
7,1361,0.0476,0.0476,0.0476,0.8571,3,0
7,1362,0.0482,0.0476,0.0476,0.8566,3,0
7,1363,0.0482,0.0476,0.0476,0.8566,3,0
7,1364,0.0482,0.0476,0.0476,0.8566,3,0
7,1365,0.0481,0.0476,0.0476,0.8566,3,0
7,1366,0.0481,0.0476,0.0476,0.8566,3,0
7,1367,0.0481,0.0476,0.0476,0.8566,3,0
7,1368,0.0476,0.0476,0.0476,0.8571,3,0
7,1369,0.0481,0.0476,0.0476,0.8566,3,0
7,1370,0.0476,0.0476,0.0476,0.8571,3,0
7,1371,0.0476,0.0476,0.0476,0.8571,3,0
7,1372,0.0476,0.0476,0.0476,0.8571,3,0
7,1373,0.0481,0.0476,0.0476,0.8566,3,0
7,1374,0.0476,0.0476,0.0476,0.8571,3,0
7,1375,0.0481,0.0476,0.0476,0.8566,3,0
7,1376,0.1081,0.0985,0.1178,0.6756,3,0
7,1377,0.0487,0.0476,0.0476,0.856,3,0
7,1378,0.0481,0.0476,0.0476,0.8566,3,0
7,1379,0.0476,0.0476,0.0476,0.8571,3,0
7,1380,0.0481,0.0476,0.0476,0.8566,3,0
7,1381,0.0481,0.0476,0.0476,0.8566,3,0
7,1382,0.0481,0.0476,0.0476,0.8566,3,0
7,1383,0.0476,0.0476,0.0476,0.8571,3,0
7,1384,0.0481,0.0476,0.0476,0.8566,3,0
7,1385,0.0481,0.0476,0.0476,0.8566,3,0
7,1386,0.0481,0.0476,0.0476,0.8566,3,0
7,1387,0.0481,0.0476,0.0476,0.8567,3,0
7,1388,0.0476,0.0476,0.0476,0.8571,3,0
7,1389,0.0481,0.0476,0.0476,0.8567,3,0
7,1390,0.0481,0.0476,0.0476,0.8567,3,0
7,1391,0.0481,0.0476,0.0476,0.8567,3,0
7,1392,0.0481,0.0476,0.0476,0.8567,3,0
7,1393,0.0481,0.0476,0.0476,0.8567,3,0
7,1394,0.0481,0.0476,0.0476,0.8567,3,0
7,1395,0.0481,0.0476,0.0476,0.8567,3,0
7,1396,0.0476,0.0476,0.0476,0.8571,3,0
7,1397,0.0476,0.0476,0.0476,0.8571,3,0
7,1398,0.1046,0.0959,0.1141,0.6854,3,0
7,1399,0.0486,0.0476,0.0476,0.8561,3,0
7,1400,0.0481,0.0476,0.0476,0.8567,3,0
7,1401,0.0476,0.0476,0.0476,0.8571,3,0
7,1402,0.0481,0.0476,0.0476,0.8567,3,0
7,1403,0.0481,0.0476,0.0476,0.8567,3,0
7,1404,0.0476,0.0476,0.0476,0.8571,3,0
7,1405,0.0476,0.0476,0.0476,0.8571,3,0
7,1406,0.0481,0.0476,0.0476,0.8567,3,0
7,1407,0.0481,0.0476,0.0476,0.8567,3,0
7,1408,0.0481,0.0476,0.0476,0.8567,3,0
7,1409,0.0476,0.0476,0.0476,0.8571,3,0
7,1410,0.0481,0.0476,0.0476,0.8567,3,0
7,1411,0.0481,0.0476,0.0476,0.8567,3,0
7,1412,0.0476,0.0476,0.0476,0.8571,3,0
7,1413,0.0481,0.0476,0.0476,0.8567,3,0
7,1414,0.0481,0.0476,0.0476,0.8567,3,0
7,1415,0.0481,0.0476,0.0476,0.8567,3,0
7,1416,0.0481,0.0476,0.0476,0.8567,3,0
7,1417,0.0481,0.0476,0.0476,0.8567,3,0
7,1418,0.0481,0.0476,0.0476,0.8567,3,0
7,1419,0.0481,0.0476,0.0476,0.8567,3,0
7,1420,0.0481,0.0476,0.0476,0.8567,3,0
7,1421,0.0481,0.0476,0.0476,0.8567,3,0
7,1422,0.0476,0.0476,0.0476,0.8571,3,0
7,1423,0.0481,0.0476,0.0476,0.8567,3,0
7,1424,0.0481,0.0476,0.0476,0.8567,3,0
7,1425,0.0481,0.0476,0.0476,0.8567,3,0
7,1426,0.0481,0.0476,0.0476,0.8567,3,0
7,1427,0.0481,0.0476,0.0476,0.8567,3,0
7,1428,0.0476,0.0476,0.0476,0.8571,3,0
7,1429,0.0476,0.0476,0.0476,0.8571,3,0
7,1430,0.0481,0.0476,0.0476,0.8567,3,0
7,1431,0.0481,0.0476,0.0476,0.8567,3,0
7,1432,0.0481,0.0476,0.0476,0.8567,3,0
7,1433,0.0481,0.0476,0.0476,0.8567,3,0
7,1434,0.0481,0.0476,0.0476,0.8567,3,0
7,1435,0.0481,0.0476,0.0476,0.8567,3,0
7,1436,0.0481,0.0476,0.0476,0.8567,3,0
7,1437,0.0476,0.0476,0.0476,0.8571,3,0
7,1438,0.1078,0.0985,0.1178,0.676,3,0
7,1439,0.0486,0.0476,0.0476,0.8561,3,0
